OBJECTID,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,NonContrib,NonContr_1,AreaSqKm,AreaAcres,GNIS_ID,Name,States,HUC12,HUType,HUMod,ToHUC,HUC4,HUC6,HUC8,HUC10,HUC4_Name,HUC6_Name,HUC8_Name,HUC10_Name,Shape_Leng,Shape_Area,test_count,test_sum,test_mean
"63",{B1D9791E-221A-44A7-A33C-313738FC7846},,,,,2013-01-18,"0","0",52.680000000000000,13016.680000000000291,,Hall Creek,MD,"020600060503",S,TF,"020600060504","0206","020600","02060006","0206000605",Upper Chesapeake,Upper Chesapeake,Patuxent,Middle Patuxent River,51601.154357771010837,86655113.346574977040291,58537.000000000000000,218.000000000000000,0.003724140287340
"64",{BEF1C8AD-D6C5-40BE-A4ED-2FB3BBAAD2E5},,,,,2013-01-18,"0","0",96.129999999999995,23754.759999999998399,,Chew Creek-Patuxent River,MD,"020600060504",S,NM,"020600060506","0206","020600","02060006","0206000605",Upper Chesapeake,Upper Chesapeake,Patuxent,Middle Patuxent River,75257.882860326921218,157961071.274571299552917,106797.000000000000000,4661.000000000000000,0.043643548039739
"65",{F88B50BF-ECAD-4C9F-BA8E-C074E40D49F5},,,,,2013-01-18,"0","0",70.950000000000003,17532.700000000000728,,Hunting Creek,MD,"020600060505",S,TF,"020600060506","0206","020600","02060006","0206000605",Upper Chesapeake,Upper Chesapeake,Patuxent,Middle Patuxent River,57733.103116143713123,116276147.352153718471527,78841.000000000000000,1007.000000000000000,0.012772542205198
"66",{DC9C38FE-8C64-48F9-B797-D2E4C0CB775E},,,,,2013-01-18,"0","0",94.540000000000006,23361.700000000000728,,Tucker Creek-Patuxent River,MD,"020600060506",S,TF,"020600060507","0206","020600","02060006","0206000605",Upper Chesapeake,Upper Chesapeake,Patuxent,Middle Patuxent River,74371.887584215117386,155064767.073738873004913,105054.000000000000000,11775.000000000000000,0.112085213318865
"67",{B95138B7-C465-4522-9CCB-46819C951305},,,,,2013-01-18,"0","0",97.700000000000003,24142.630000000001019,,Swanson Creek-Patuxent River,MD,"020600060507",S,TF,"020600060601","0206","020600","02060006","0206000605",Upper Chesapeake,Upper Chesapeake,Patuxent,Middle Patuxent River,76583.186534362728707,160036147.737371176481247,108549.000000000000000,7968.000000000000000,0.073404637536965
"68",{617739F1-3D5D-42A5-B561-72F49A49C16E},,,,,2013-01-18,"0","0",144.539999999999992,35716.680000000000291,,Indian Creek-Patuxent River,MD,"020600060601",S,TF,"020600060602","0206","020600","02060006","0206000606",Upper Chesapeake,Upper Chesapeake,Patuxent,Lower Patuxent River,78752.186326037786785,236179621.908280581235886,160596.000000000000000,26590.000000000000000,0.165570748960124
"69",{8442EC40-DC4B-4141-9B3B-7A929DF7FADC},,,,,2013-01-18,"0","0",120.900000000000006,29875.709999999999127,,Battle Creek-Patuxent River,MD,"020600060602",S,TF,"020600060603","0206","020600","02060006","0206000606",Upper Chesapeake,Upper Chesapeake,Patuxent,Lower Patuxent River,78315.867443610943155,197398488.117730975151062,134349.000000000000000,30505.000000000000000,0.227057886549211
"70",{8DD5520E-C0E4-4FA2-ADAF-3B7BB6942385},,,,,2013-01-18,"0","0",112.909999999999997,27900.540000000000873,,Saint Leonard Creek-Patuxent River,MD,"020600060603",S,TF,"020600060604","0206","020600","02060006","0206000606",Upper Chesapeake,Upper Chesapeake,Patuxent,Lower Patuxent River,85240.295460195324267,184180542.047617882490158,125447.000000000000000,27964.000000000000000,0.222914856473252
"71",{4925BD7A-D031-44A0-BAD6-83B2BE4CEE54},,,,,2013-01-18,"0","0",101.629999999999995,25113.279999999998836,,Mill Creek-Patuxent River,MD,"020600060604",S,TF,"020600010000","0206","020600","02060006","0206000606",Upper Chesapeake,Upper Chesapeake,Patuxent,Lower Patuxent River,76754.799057303636800,165410969.627483397722244,112947.000000000000000,29353.000000000000000,0.259882953951854
"72",{6E44BB62-2F28-4E02-8FB0-95167647A290},{BEA85576-1213-4414-9322-3A724482EFA7},,,,2016-06-03,"0","0",119.750000000000000,29590.150000000001455,,Upper Savage River,MD,"020700020101",S,NM,"020700020103","0207","020700","02070002","0207000201",Potomac,Potomac,North Branch Potomac,Savage River,81798.207349947857438,202157350.523959398269653,133056.000000000000000,202.000000000000000,0.001518157768158
"73",{D398C7DA-F9D9-4403-86F1-40C4D78FA5B4},{BEA85576-1213-4414-9322-3A724482EFA7},,,,2016-06-03,"0","0",44.899999999999999,11094.139999999999418,,Crabtree Creek,MD,"020700020102",S,NM,"020700020103","0207","020700","02070002","0207000201",Potomac,Potomac,North Branch Potomac,Savage River,49238.028445902382373,75436808.424598991870880,49898.000000000000000,160.000000000000000,0.003206541344342
"74",{854C401C-B58C-47A5-A6F0-8EDB7B029F13},{BEA85576-1213-4414-9322-3A724482EFA7},,,,2016-06-03,"0","0",134.879999999999995,33329.389999999999418,,Lower Savage River,MD,"020700020103",S,NM,"020700020207","0207","020700","02070002","0207000201",Potomac,Potomac,North Branch Potomac,Savage River,79286.882976303575560,227101405.094369709491730,149857.000000000000000,1592.000000000000000,0.010623461032851
"75",{BBE1A85B-2159-4F9A-86E7-439B24385867},{BEA85576-1213-4414-9322-3A724482EFA7},,,,2016-06-03,"0","0",97.370000000000005,24061.490000000001601,,Upper Georges Creek,MD,"020700020301",S,NM,"020700020302","0207","020700","02070002","0207000203",Potomac,Potomac,North Branch Potomac,Georges Creek,59027.070340858736017,164272549.859344124794006,108191.000000000000000,98.000000000000000,0.000905805473653
"76",{05135240-4DF4-478A-9A0F-51B0044CD00B},{BEA85576-1213-4414-9322-3A724482EFA7},,,,2016-06-03,"0","0",94.629999999999995,23384.450000000000728,,Lower Georges Creek,MD,"020700020302",S,NM,"020700020402","0207","020700","02070002","0207000203",Potomac,Potomac,North Branch Potomac,Georges Creek,61862.790028570423601,159325926.282979935407639,105139.000000000000000,34.000000000000000,0.000323381428395
"77",{F57F66E4-363E-4FFA-8F53-709D6F640BAD},{6412D163-3624-470E-902A-64079F9BFE1F},,,,2017-10-17,"0","0",66.659999999999997,16472.259999999998399,,Braddock Run-Wills Creek,MD,"020700020507",S,NM,"020700020801","0207","020700","02070002","0207000205",Potomac,Potomac,North Branch Potomac,Wills Creek,74222.375217199660256,112604376.536429405212402,74078.000000000000000,112.000000000000000,0.001511919868247
"78",{276A1229-969D-4873-A99C-8283A2770EF5},{BEA85576-1213-4414-9322-3A724482EFA7},,,,2016-06-03,"0","0",46.500000000000000,11489.459999999999127,,Lower Evitts Creek,MD,"020700020603",S,NM,"020700020801","0207","020700","02070002","0207000206",Potomac,Potomac,North Branch Potomac,Evitts Creek,45972.192248876213853,78562064.426900267601013,51664.000000000000000,23.000000000000000,0.000445184267575
"79",{06DF9D1C-9185-4A38-8FAA-E19908A7F9EC},,,,,2013-01-18,"0","0",31.930000000000000,7890.560000000000400,,Murley Branch,MD,"020700030103",S,NM,"020700030104","0207","020700","02070003","0207000301",Potomac,Potomac,Cacapon-Town,Town Creek,36337.530704001866980,53968610.611188374459743,35491.000000000000000,0.000000000000000,0.000000000000000
"80",{8C220612-48B6-4F2D-BB9A-8EF2F1769B0C},,,,,2013-01-18,"0","0",51.649999999999999,12762.670000000000073,,Peters Run-Town Creek,MD,"020700030105",S,NM,"020700030106","0207","020700","02070003","0207000301",Potomac,Potomac,Cacapon-Town,Town Creek,51568.137169221838121,87180972.010485857725143,57369.000000000000000,95.000000000000000,0.001655946591365
"81",{95983EF2-DC91-4D77-9D03-CD21CCC595E4},,,,,2013-01-18,"0","0",59.649999999999999,14740.350000000000364,,Sawpit Run-Town Creek,MD,"020700030106",S,NM,"020700030801","0207","020700","02070003","0207000301",Potomac,Potomac,Cacapon-Town,Town Creek,69190.798758063101559,100573150.684854507446289,66272.000000000000000,144.000000000000000,0.002172863351038
"82",{E1BAD979-2DE0-4875-8E4F-8D6A69248754},,,,,2013-01-18,"0","0",65.180000000000007,16107.309999999999491,,Lower Fifteenmile Creek,MD,"020700030302",S,NM,"020700030802","0207","020700","02070003","0207000303",Potomac,Potomac,Cacapon-Town,Fifteenmile Creek,61644.850666778809682,110106123.675444617867470,72420.000000000000000,15.000000000000000,0.000207125103563
"83",{1E7CD5C9-5AD5-4535-819F-A5626D837A71},{5EF39C86-0139-4694-BC2A-B887B8E18513},,,,2016-05-10,"0","0",87.000000000000000,21497.509999999998399,,Beaver Creek,MD,"020700041007",S,NM,"020700041009","0207","020700","02070004","0207000410",Potomac,Potomac,Conococheague-Opequon,Antietam Creek,69985.128401095877052,146661695.778509020805359,96680.000000000000000,325.000000000000000,0.003361605295821
"84",{BEF14C0B-19A1-412F-90F1-74E3C24F0713},,,,,2013-01-18,"0","0",82.689999999999998,20431.959999999999127,,Dog Creek-Little Antietam Creek,MD,"020700041008",S,NM,"020700041009","0207","020700","02070004","0207000410",Potomac,Potomac,Conococheague-Opequon,Antietam Creek,57330.474318483124080,138965791.613944798707962,91855.000000000000000,64.000000000000000,0.000696750312993
"85",{DF15E4EE-6902-4079-8D69-762817F1D792},,,,,2013-01-18,"0","0",148.199999999999989,36619.750000000000000,,Sharmans Branch-Antietam Creek,MD,"020700041009",S,NM,"020700041108","0207","020700","02070004","0207000410",Potomac,Potomac,Conococheague-Opequon,Antietam Creek,132777.535648388264235,249587996.285227507352829,164650.000000000000000,1213.000000000000000,0.007367142423322
"86",{4E2A145A-682D-490D-9154-E43D65457E47},,,,,2013-01-18,"0","0",54.439999999999998,13452.940000000000509,,Saint James Run-Marsh Run,MD,"020700041104",S,NM,"020700041106","0207","020700","02070004","0207000411",Potomac,Potomac,Conococheague-Opequon,Rocky Marsh Run-Potomac River,56561.059308400035661,91717613.770317658782005,60485.000000000000000,56.000000000000000,0.000925849384145
"87",{6CBB4A8E-8E3D-4E65-9AC6-D7A379683165},{6A97463A-FE16-4BF3-A1F2-707ACB51DD51},,,,2016-06-11,"0","0",87.099999999999994,21523.880000000001019,,Upper Catoctin Creek,MD,"020700080101",S,NM,"020700080102","0207","020700","02070008","0207000801",Potomac,Potomac,Middle Potomac-Catoctin,Catoctin Creek,60369.340182087871653,146779378.015588998794556,96765.000000000000000,87.000000000000000,0.000899085413114
"88",{2F7D0C08-732C-4BB8-8B72-5EFE36634D20},{969413C3-1721-4C52-A4FA-79F69A435084},,,,2016-06-11,"0","0",129.689999999999998,32046.950000000000728,,Middle Catoctin Creek,MD,"020700080102",S,NM,"020700080103","0207","020700","02070008","0207000801",Potomac,Potomac,Middle Potomac-Catoctin,Catoctin Creek,73786.380868113657925,217892874.103776633739471,144097.000000000000000,117.000000000000000,0.000811953059397
"89",{92A7D1DD-FAD1-4A99-A102-13F8160A18A5},,,,,2013-01-18,"0","0",95.400000000000006,23573.000000000000000,,Lower Catoctin Creek,MD,"020700080103",S,NM,"020700080202","0207","020700","02070008","0207000801",Potomac,Potomac,Middle Potomac-Catoctin,Catoctin Creek,64688.293657172376697,159867687.894537895917892,106003.000000000000000,110.000000000000000,0.001037706480005
"90",{83864A96-4C42-4E5F-BC2D-5EA72F23D49D},,,,,2013-01-18,"0","0",33.729999999999997,8335.760000000000218,,Israel Creek,MD,"020700080201",S,NM,"020700080202","0207","020700","02070008","0207000802",Potomac,Potomac,Middle Potomac-Catoctin,Piney Run-Potomac River,35658.696959164466534,56526422.589139588177204,37495.000000000000000,37.000000000000000,0.000986798239765
"91",{4957CCF1-48EF-4B19-B171-3732C48158F2},,,,,2013-01-18,"0","0",48.680000000000000,12029.170000000000073,,Little Monocacy River,MD,"020700080402",S,NM,"020700080403","0207","020700","02070008","0207000804",Potomac,Potomac,Middle Potomac-Catoctin,Tuscarora Creek-Potomac River,45815.040318726940313,81219120.518392160534859,54091.000000000000000,74.000000000000000,0.001368064927622
"92",{098FF293-98ED-44D3-8E8B-C3655DD524D8},,,,,2013-01-18,"0","0",98.879999999999995,24432.720000000001164,,Little Seneca Creek,MD,"020700080801",S,NM,"020700080803","0207","020700","02070008","0207000808",Potomac,Potomac,Middle Potomac-Catoctin,Seneca Creek,58539.492678130824061,164869089.258451372385025,109858.000000000000000,2176.000000000000000,0.019807387718691
"93",{38E22E92-DA0D-4122-B5DF-581475B8EF12},,,,,2013-01-18,"0","0",162.199999999999989,40081.260000000002037,,Great Seneca Creek,MD,"020700080802",S,NM,"020700080803","0207","020700","02070008","0207000808",Potomac,Potomac,Middle Potomac-Catoctin,Seneca Creek,87169.700005783306551,270389801.616694867610931,180234.000000000000000,777.000000000000000,0.004311062285695
"94",{C0658A9B-67E2-41F7-A6A5-6F89951BEB10},,,,,2013-01-18,"0","0",74.489999999999995,18407.630000000001019,,Dry Seneca Creek-Seneca Creek,MD,"020700080803",S,NM,"020700080904","0207","020700","02070008","0207000808",Potomac,Potomac,Middle Potomac-Catoctin,Seneca Creek,61955.195931379486865,123973473.505337640643120,82764.000000000000000,87.000000000000000,0.001051181673191
"95",{A4095555-FF7F-4B6C-8E2D-1DAF53EC1B56},,,,,2013-01-18,"0","0",50.380000000000003,12449.889999999999418,,Muddy Branch,MD,"020700081001",S,NM,"020700081005","0207","020700","02070008","0207000810",Potomac,Potomac,Middle Potomac-Catoctin,Difficult Run-Potomac River,48922.386983734832029,83776508.512210845947266,55985.000000000000000,251.000000000000000,0.004483343752791
"96",{15B64916-5A27-4DA9-B609-F57B25F3C54E},,,,,2013-01-18,"0","0",57.680000000000000,14252.940000000000509,,Watts Branch,MD,"020700081002",S,NM,"020700081005","0207","020700","02070008","0207000810",Potomac,Potomac,Middle Potomac-Catoctin,Difficult Run-Potomac River,48936.970329543408297,95821917.425484836101532,64088.000000000000000,77.000000000000000,0.001201472974660
"97",{0F66B909-4C0E-4B3D-9BA9-AF8EC1F572CA},,,,,2013-01-18,"0","0",66.189999999999998,16356.780000000000655,,Cabin John Creek,MD,"020700081003",S,NM,"020700081005","0207","020700","02070008","0207000810",Potomac,Potomac,Middle Potomac-Catoctin,Difficult Run-Potomac River,52340.146436080853164,109831796.739244684576988,73550.000000000000000,75.000000000000000,0.001019714479946
"98",{BD276139-9E14-4F0F-8F16-CFF60F4DBE19},,,,,2013-01-18,"0","0",85.799999999999997,21201.500000000000000,,Upper Little Pipe Creek,MD,"020700090401",S,NM,"020700090402","0207","020700","02070009","0207000904",Potomac,Potomac,Monocacy,Double Pipe Creek,64766.460746418073541,144501385.002824902534485,95340.000000000000000,185.000000000000000,0.001940423746591
"99",{50867AB8-D929-44C4-87AE-D2EFFC2BB33B},,,,,2013-01-18,"0","0",76.310000000000002,18855.580000000001746,,Middle Little Pipe Creek,MD,"020700090402",S,NM,"020700090403","0207","020700","02070009","0207000904",Potomac,Potomac,Monocacy,Double Pipe Creek,74366.657663681267877,128423949.419752955436707,84793.000000000000000,76.000000000000000,0.000896300402156
"100",{CA3EC8B6-C68C-4D91-ADB3-7EC15F54FF34},,,,,2013-01-18,"0","0",53.570000000000000,13237.250000000000000,,Lower Little Pipe Creek,MD,"020700090403",S,NM,"020700090405","0207","020700","02070009","0207000904",Potomac,Potomac,Monocacy,Double Pipe Creek,56485.107447352362215,90256284.277048483490944,59518.000000000000000,35.000000000000000,0.000588057394402
"101",{54825F1E-8576-4383-8C45-2E3AED95449C},,,,,2013-01-18,"0","0",133.759999999999991,33052.080000000001746,,Upper Big Pipe Creek,MD,"020700090404",S,NM,"020700090405","0207","020700","02070009","0207000904",Potomac,Potomac,Monocacy,Double Pipe Creek,78801.503185552748619,226037960.856931835412979,148630.000000000000000,111.000000000000000,0.000746820964812
"102",{4627008B-3811-40A8-80A4-D5193ACB75C8},,,,,2013-01-18,"0","0",150.120000000000005,37095.940000000002328,,Lower Big Pipe Creek-Double Pipe Creek,MD,"020700090405",S,NM,"020700090506","0207","020700","02070009","0207000904",Potomac,Potomac,Monocacy,Double Pipe Creek,96581.421273101121187,253335264.355217874050140,166781.000000000000000,120.000000000000000,0.000719506418597
"103",{795F5298-C9AC-45F6-98FD-FD354A1743DC},,,,,2013-01-18,"0","0",102.930000000000007,25435.470000000001164,,Owens Creek,MD,"020700090504",S,NM,"020700090506","0207","020700","02070009","0207000905",Potomac,Potomac,Monocacy,Upper Monocacy River,80350.268427735674777,173842578.988772511482239,114374.000000000000000,76.000000000000000,0.000664486684037
"104",{4A40E8AC-B579-45D2-8E91-294D0379E560},{6412D163-3624-470E-902A-64079F9BFE1F},,,,2017-10-17,"0","0",107.950000000000003,26674.939999999998690,,Little Hunting Creek-Big Hunting Creek,MD,"020700090505",S,NM,"020700090506","0207","020700","02070009","0207000905",Potomac,Potomac,Monocacy,Upper Monocacy River,73589.727627912187018,182026675.377590209245682,119961.000000000000000,285.000000000000000,0.002375772125941
"105",{73612535-C523-4F32-AB71-55660A71469F},,,,,2013-01-18,"0","0",71.939999999999998,17777.610000000000582,,Broad Run-Monocacy River,MD,"020700090506",S,NM,"020700090601","0207","020700","02070009","0207000905",Potomac,Potomac,Monocacy,Upper Monocacy River,94758.565913331956835,121355562.757234588265419,79942.000000000000000,1625.000000000000000,0.020327237247004
"106",{48AAF5B6-7007-4697-9AB3-664B40807FA4},,,,,2013-01-18,"0","0",146.330000000000013,36158.220000000001164,,Tuscarora Creek-Monocacy River,MD,"020700090601",S,NM,"020700090606","0207","020700","02070009","0207000906",Potomac,Potomac,Monocacy,Middle Monocacy River,78652.700743140914710,246128262.587689191102982,162591.000000000000000,1286.000000000000000,0.007909416880393
"107",{CE3620FD-2B6B-4AA1-BC97-F2D7B3A663A0},,,,,2013-01-18,"0","0",50.700000000000003,12527.729999999999563,,South Fork Linganore Creek,MD,"020700090602",S,NM,"020700090603","0207","020700","02070009","0207000906",Potomac,Potomac,Monocacy,Middle Monocacy River,48645.651676927423978,85059438.209277629852295,56326.000000000000000,67.000000000000000,0.001189503959095
"108",{DC5034D8-BD3D-4938-ADAF-30F468220EBC},,,,,2013-01-18,"0","0",52.579999999999998,12992.780000000000655,,North Fork Linganore Creek,MD,"020700090603",S,NM,"020700090604","0207","020700","02070009","0207000906",Potomac,Potomac,Monocacy,Middle Monocacy River,49777.827879660508188,88337303.446786254644394,58407.000000000000000,29.000000000000000,0.000496515828582
"109",{792D9873-5387-448C-9931-F6A6A9A5DEF9},,,,,2013-01-18,"0","0",54.500000000000000,13466.270000000000437,,Upper Linganore Creek,MD,"020700090604",S,NM,"020700090605","0207","020700","02070009","0207000906",Potomac,Potomac,Monocacy,Middle Monocacy River,54236.712875059849466,91561074.685430124402046,60581.000000000000000,35.000000000000000,0.000577738895033
"110",{77DD38F6-7590-4098-A49B-EAA758235D28},,,,,2013-01-18,"0","0",72.489999999999995,17912.590000000000146,,Lower Linganore Creek,MD,"020700090605",S,NM,"020700090606","0207","020700","02070009","0207000906",Potomac,Potomac,Monocacy,Middle Monocacy River,66739.346615280344849,121578717.486940830945969,80544.000000000000000,917.000000000000000,0.011385081446166
"111",{32200DB8-5548-4FF3-A072-42511D16B43A},,,,,2013-01-18,"0","0",159.229999999999990,39347.010000000002037,,Carroll Creek-Monocacy River,MD,"020700090606",S,NM,"020700090704","0207","020700","02070009","0207000906",Potomac,Potomac,Monocacy,Middle Monocacy River,106080.922980800984078,267576160.521702110767365,176910.000000000000000,903.000000000000000,0.005104290317110
"112",{211CBA44-4968-4352-92B4-71C59371BEF2},,,,,2013-01-18,"0","0",82.599999999999994,20410.729999999999563,,Bush Creek,MD,"020700090701",S,NM,"020700090704","0207","020700","02070009","0207000907",Potomac,Potomac,Monocacy,Lower Monocacy River,71436.245732658833731,138356985.435113251209259,91779.000000000000000,100.000000000000000,0.001089573867660
"113",{F3EB8268-272C-47C6-A472-FCE9228423D1},,,,,2013-01-18,"0","0",63.640000000000001,15725.030000000000655,,Little Bennett Creek,MD,"020700090702",S,NM,"020700090703","0207","020700","02070009","0207000907",Potomac,Potomac,Monocacy,Lower Monocacy River,56203.674462937764474,106317151.754300057888031,70719.000000000000000,57.000000000000000,0.000806006872269
"114",{14359D3F-F791-4C96-96FE-2634CC5FC1DD},,,,,2013-01-18,"0","0",107.209999999999994,26492.610000000000582,,Bennett Creek,MD,"020700090703",S,NM,"020700090704","0207","020700","02070009","0207000907",Potomac,Potomac,Monocacy,Lower Monocacy River,84845.794612793746637,179328661.543722927570343,119129.000000000000000,220.000000000000000,0.001846737570197
"115",{E3B26439-5977-4DB4-8598-A8474EC2D39C},,,,,2013-01-18,"0","0",145.189999999999998,35876.000000000000000,,Ballenger Creek-Monocacy River,MD,"020700090704",S,NM,"020700080403","0207","020700","02070009","0207000907",Potomac,Potomac,Monocacy,Lower Monocacy River,107131.509902673191391,243051026.112747699022293,161305.000000000000000,2553.000000000000000,0.015827159728465
